Activity Date,Transaction Amount,Admitting Physician,Attending Physician,Consulting Physician,Ordering Physician,Revenue Code,Performing Physician,Referring Physician,Rendering Physician,Supervising Physician
06/21/2024,129.15,"Rodriguez, Gabriel A","Rodriguez, Gabriel A",,"Rodriguez, Gabriel A",0300,,,"Rodriguez, Gabriel A",
06/21/2024,137,"Rodriguez, Gabriel A","Rodriguez, Gabriel A",,,0272,,,"Rodriguez, Gabriel A",
06/21/2024,138,"Hsiao, Chris L","Hsiao, Chris L",,"Hsiao, Chris L",0300,,,"Hsiao, Chris L",
06/21/2024,138,"Rodriguez, Gabriel A","Rodriguez, Gabriel A",,"Rodriguez, Gabriel A",0300,,,"Rodriguez, Gabriel A",
06/21/2024,143.85,"Odom, Christopher K","Odom, Christopher K",,"Odom, Christopher K",0300,,,"Odom, Christopher K",
06/21/2024,143.85,"Riaz, Ahsan","Riaz, Ahsan",,"Riaz, Ahsan",0300,,,"Riaz, Ahsan",
06/21/2024,143.85,"Toulson, Charles E","Toulson, Charles E",,"Toulson, Charles E",0300,,,"Toulson, Charles E",
06/21/2024,144,"Butler, Leroy MD","Butler, Leroy MD",,,0272,,,"Butler, Leroy MD",
06/21/2024,153.23,"Odom, Christopher K","Odom, Christopher K",,,0636,,,,
06/21/2024,159.36,"Odom, Christopher K","Odom, Christopher K",,,0250,,,,
06/21/2024,160,"Kowalski, Christopher","Kowalski, Christopher",,,0272,,,"Kowalski, Christopher",
06/21/2024,186,"Heinrich, John B","Heinrich, John B",,,0272,,,"Heinrich, John B",
06/21/2024,189.3,"Toulson, Charles E","Toulson, Charles E",,"Toulson, Charles E",0300,,,"Toulson, Charles E",
06/21/2024,190,"Patel, Vikas MD","Patel, Vikas MD",,,0272,,,"Patel, Vikas MD",
06/21/2024,195.6,"Riaz, Ahsan","Riaz, Ahsan",,"Riaz, Ahsan",0300,,,"Riaz, Ahsan",
06/21/2024,200,"Butler, Leroy MD","Butler, Leroy MD",,,0272,,,"Butler, Leroy MD",
06/21/2024,200,"Kane, Justin M","Kane, Justin M",,,0272,,,"Kane, Justin M",
06/21/2024,205.95,"Odom, Christopher K","Odom, Christopher K",,"Odom, Christopher K",0300,,,"Odom, Christopher K",
06/21/2024,216,"Patel, Vikas MD","Patel, Vikas MD",,,0278,,,"Patel, Vikas MD",
06/21/2024,220,"Patel, Vikas MD","Patel, Vikas MD",,,0272,,,"Patel, Vikas MD",
06/21/2024,225,"Sethuraman, Venkat","Sethuraman, Venkat",,,0278,,,"Sethuraman, Venkat",
06/21/2024,232,"Patel, Vikas MD","Patel, Vikas MD",,,0272,,,"Patel, Vikas MD",
06/21/2024,250,"Rodriguez, Gabriel A","Rodriguez, Gabriel A",,,0710,,,"Rodriguez, Gabriel A",
06/21/2024,250.8,"Butler, Leroy MD","Butler, Leroy MD",,,0250,,,,
06/21/2024,262,"Butler, Leroy MD","Butler, Leroy MD",,,0271,,,"Butler, Leroy MD",
06/21/2024,262,"Cubitt, Bradley","Cubitt, Bradley",,,0271,,,"Cubitt, Bradley",
06/21/2024,262,"Hsiao, Chris L","Hsiao, Chris L",,,0271,,,"Hsiao, Chris L",
06/21/2024,262,"Kowalski, Christopher","Kowalski, Christopher",,,0271,,,"Kowalski, Christopher",
06/21/2024,262,"Patel, Vikas MD","Patel, Vikas MD",,,0271,,,"Patel, Vikas MD",
06/21/2024,262,"Rodriguez, Gabriel A","Rodriguez, Gabriel A",,,0271,,,"Rodriguez, Gabriel A",
06/21/2024,265,"Kane, Justin M","Kane, Justin M",,,0272,,,"Kane, Justin M",
06/21/2024,265,"Patel, Vikas MD","Patel, Vikas MD",,,0272,,,"Patel, Vikas MD",
06/21/2024,270,"Berry, Robert E","Berry, Robert E",,,0272,,,"Berry, Robert E",
06/21/2024,280,"Hsiao, Chris L","Hsiao, Chris L",,,0272,,,"Hsiao, Chris L",
06/21/2024,280,"Rodriguez, Gabriel A","Rodriguez, Gabriel A",,,0272,,,"Rodriguez, Gabriel A",
06/21/2024,286,"Cubitt, Bradley","Cubitt, Bradley",,,0272,,,"Cubitt, Bradley",
06/21/2024,294,"Rodriguez, Gabriel A","Rodriguez, Gabriel A",,,0271,,,"Rodriguez, Gabriel A",
06/21/2024,300,"Rodriguez, Gabriel A","Rodriguez, Gabriel A",,,0710,,,"Rodriguez, Gabriel A",
06/21/2024,308,"Kane, Justin M","Kane, Justin M",,,0272,,,"Kane, Justin M",
06/21/2024,310,"Hsiao, Chris L","Hsiao, Chris L",,,0710,,,"Hsiao, Chris L",
06/21/2024,314,"Butler, Leroy MD","Butler, Leroy MD",,,0272,,,"Butler, Leroy MD",
06/21/2024,360,"Kowalski, Christopher","Kowalski, Christopher",,,0710,,,"Kowalski, Christopher",
06/21/2024,360,"Toulson, Charles E","Toulson, Charles E",,,0278,,,"Toulson, Charles E",
06/21/2024,370,"Rodriguez, Gabriel A","Rodriguez, Gabriel A",,,0710,,,"Rodriguez, Gabriel A",
06/21/2024,378,"Patel, Vikas MD","Patel, Vikas MD",,,0272,,,"Patel, Vikas MD",
06/21/2024,378,"Patel, Vikas MD","Patel, Vikas MD",,,0278,,,"Patel, Vikas MD",
06/21/2024,380,"Rodriguez, Gabriel A","Rodriguez, Gabriel A",,,0710,,,"Rodriguez, Gabriel A",
06/21/2024,410,"Rodriguez, Gabriel A","Rodriguez, Gabriel A",,,0710,,,"Rodriguez, Gabriel A",
06/21/2024,420,"Heinrich, John B","Heinrich, John B",,,0272,,,"Heinrich, John B",
06/21/2024,420,"Kane, Justin M","Kane, Justin M",,,0278,,,"Kane, Justin M",
06/21/2024,430,"Rodriguez, Gabriel A","Rodriguez, Gabriel A",,,0710,,,"Rodriguez, Gabriel A",
06/21/2024,450,"Rodriguez, Gabriel A","Rodriguez, Gabriel A",,,0710,,,"Rodriguez, Gabriel A",
06/21/2024,460,"Heinrich, John B","Heinrich, John B",,,0272,,,"Heinrich, John B",
06/21/2024,460,"Rodriguez, Gabriel A","Rodriguez, Gabriel A",,,0710,,,"Rodriguez, Gabriel A",
06/21/2024,470,"Rodriguez, Gabriel A","Rodriguez, Gabriel A",,,0710,,,"Rodriguez, Gabriel A",
06/21/2024,480,"Patel, Vikas MD","Patel, Vikas MD",,,0710,,,"Patel, Vikas MD",
06/21/2024,490,"Rodriguez, Gabriel A","Rodriguez, Gabriel A",,,0710,,,"Rodriguez, Gabriel A",
06/21/2024,500,"Rodriguez, Gabriel A","Rodriguez, Gabriel A",,,0710,,,"Rodriguez, Gabriel A",
06/21/2024,545,"Kane, Justin M","Kane, Justin M",,,0272,,,"Kane, Justin M",
06/21/2024,570,"Patel, Vikas MD","Patel, Vikas MD",,,0710,,,"Patel, Vikas MD",
06/21/2024,590,"Heinrich, John B","Heinrich, John B",,,0272,,,"Heinrich, John B",
06/21/2024,628.32,"Butler, Leroy MD","Butler, Leroy MD",,,0250,,,,
06/21/2024,628.32,"Patel, Vikas MD","Patel, Vikas MD",,,0250,,,,
06/21/2024,634,"Butler, Leroy MD","Butler, Leroy MD",,,0272,,,"Butler, Leroy MD",
06/21/2024,640,"Patel, Vikas MD","Patel, Vikas MD",,,0272,,,"Patel, Vikas MD",
06/21/2024,660,"Toulson, Charles E","Toulson, Charles E",,,0278,,,"Toulson, Charles E",
06/21/2024,690,"Patel, Vikas MD","Patel, Vikas MD",,,0710,,,"Patel, Vikas MD",
06/21/2024,710,"Cubitt, Bradley","Cubitt, Bradley",,,0710,,,"Cubitt, Bradley",
06/21/2024,730,"Butler, Leroy MD","Butler, Leroy MD",,,0710,,,"Butler, Leroy MD",
06/21/2024,743,"Butler, Leroy MD","Butler, Leroy MD",,,0272,,,"Butler, Leroy MD",
06/21/2024,750,"Butler, Leroy MD","Butler, Leroy MD",,,0710,,,"Butler, Leroy MD",
06/21/2024,750,"Rodriguez, Gabriel A","Rodriguez, Gabriel A",,,0710,,,"Rodriguez, Gabriel A",
06/21/2024,765,"Butler, Leroy MD","Butler, Leroy MD",,,0272,,,"Butler, Leroy MD",
06/21/2024,780,"Heinrich, John B","Heinrich, John B",,,0272,,,"Heinrich, John B",
06/21/2024,828,"Kane, Justin M","Kane, Justin M",,,0278,,,"Kane, Justin M",
06/21/2024,830,"Patel, Vikas MD","Patel, Vikas MD",,,0710,,,"Patel, Vikas MD",
06/21/2024,850,"Patel, Vikas MD","Patel, Vikas MD",,,0710,,,"Patel, Vikas MD",
06/21/2024,875,"Heinrich, John B","Heinrich, John B",,,0272,,,"Heinrich, John B",
06/21/2024,900,"Sethuraman, Venkat","Sethuraman, Venkat",,,0278,,,"Sethuraman, Venkat",
06/21/2024,927,"Kane, Justin M","Kane, Justin M",,,0278,,,"Kane, Justin M",
06/21/2024,931.8,"Toulson, Charles E","Toulson, Charles E",,"Toulson, Charles E",0320,,,"Toulson, Charles E",
06/21/2024,980,"Butler, Leroy MD","Butler, Leroy MD",,,0370,,,"Butler, Leroy MD",
06/21/2024,980,"Cubitt, Bradley","Cubitt, Bradley",,,0370,,,"Cubitt, Bradley",
06/21/2024,980,"Heinrich, John B","Heinrich, John B",,,0370,,,"Heinrich, John B",
06/21/2024,980,"Hsiao, Chris L","Hsiao, Chris L",,,0370,,,"Hsiao, Chris L",
06/21/2024,980,"Kane, Justin M","Kane, Justin M",,,0370,,,"Kane, Justin M",
06/21/2024,980,"Kowalski, Christopher","Kowalski, Christopher",,,0370,,,"Kowalski, Christopher",
06/21/2024,980,"Patel, Vikas MD","Patel, Vikas MD",,,0370,,,"Patel, Vikas MD",
06/21/2024,980,"Rodriguez, Gabriel A","Rodriguez, Gabriel A",,,0370,,,"Rodriguez, Gabriel A",
06/21/2024,1060,"Butler, Leroy MD","Butler, Leroy MD",,,0710,,,"Butler, Leroy MD",
06/21/2024,1062,"Butler, Leroy MD","Butler, Leroy MD",,,0272,,,"Butler, Leroy MD",
06/21/2024,1062,"Kane, Justin M","Kane, Justin M",,,0272,,,"Kane, Justin M",
06/21/2024,1062,"Patel, Vikas MD","Patel, Vikas MD",,,0272,,,"Patel, Vikas MD",
06/21/2024,1071,"Patel, Vikas MD","Patel, Vikas MD",,,0272,,,"Patel, Vikas MD",
06/21/2024,1134,"Patel, Vikas MD","Patel, Vikas MD",,,0278,,,"Patel, Vikas MD",
06/21/2024,1200,"Sethuraman, Venkat","Sethuraman, Venkat",,,0278,,,"Sethuraman, Venkat",
06/21/2024,1360,"Kane, Justin M","Kane, Justin M",,,0272,,,"Kane, Justin M",
06/21/2024,1545,"Odom, Christopher K","Odom, Christopher K",,"Odom, Christopher K",0420,,,"Odom, Christopher K",
06/21/2024,1650,"Rodriguez, Gabriel A","Rodriguez, Gabriel A",,,0272,,,"Rodriguez, Gabriel A",
06/21/2024,1680,"Butler, Leroy MD","Butler, Leroy MD",,,0272,,,"Butler, Leroy MD",
06/21/2024,1680,"Heinrich, John B","Heinrich, John B",,,0272,,,"Heinrich, John B",
06/21/2024,1747,"Heinrich, John B","Heinrich, John B",,,0272,,,"Heinrich, John B",
06/21/2024,1982,"Butler, Leroy MD","Butler, Leroy MD",,,0272,,,"Butler, Leroy MD",
06/21/2024,2000,"Kane, Justin M","Kane, Justin M",,,0272,,,"Kane, Justin M",
06/21/2024,2025,"Sethuraman, Venkat","Sethuraman, Venkat",,,0278,,,"Sethuraman, Venkat",
06/21/2024,2113,"Heinrich, John B","Heinrich, John B",,,0272,,,"Heinrich, John B",
06/21/2024,2157,"Heinrich, John B","Heinrich, John B",,,0278,,,"Heinrich, John B",
06/21/2024,2200,"Rodriguez, Gabriel A","Rodriguez, Gabriel A",,,0272,,,"Rodriguez, Gabriel A",
06/21/2024,2250,"Madsen, Terry D","Madsen, Terry D",,,0278,,,"Madsen, Terry D",
06/21/2024,2335.2,"Courtney, Stephen P","Courtney, Stephen P",,"Courtney, Stephen P",0612,,,"Courtney, Stephen P",
06/21/2024,2335.2,"Lawrence, Sydney Nicole","Lawrence, Sydney Nicole",,"Lawrence, Sydney Nicole",0612,,,"Lawrence, Sydney Nicole",
06/21/2024,2335.2,"Macphee, Jessica","Macphee, Jessica",,"Macphee, Jessica",0612,,,"Macphee, Jessica",
06/21/2024,2352,"Heinrich, John B","Heinrich, John B",,,0278,,,"Heinrich, John B",
06/21/2024,2484,"Kane, Justin M","Kane, Justin M",,,0278,,,"Kane, Justin M",
06/21/2024,2580,"Heinrich, John B","Heinrich, John B",,,0272,,,"Heinrich, John B",
06/21/2024,2620,"Patel, Vikas MD","Patel, Vikas MD",,,0272,,,"Patel, Vikas MD",
06/21/2024,2817,"Patel, Vikas MD","Patel, Vikas MD",,,0278,,,"Patel, Vikas MD",
06/21/2024,3000,"Heinrich, John B","Heinrich, John B",,"Heinrich, John B",0320,,,"Heinrich, John B",
06/21/2024,3090,"Odom, Christopher K","Odom, Christopher K",,"Odom, Christopher K",0420,,,"Odom, Christopher K",
06/21/2024,3250,"Heinrich, John B","Heinrich, John B",,,0272,,,"Heinrich, John B",
06/21/2024,3255,"Berry, Robert E","Berry, Robert E",,"Berry, Robert E",0730,,,"Riaz, Ahsan",
06/21/2024,3388.65,"Butler, Leroy MD","Butler, Leroy MD",,"Butler, Leroy MD",0320,,,"Butler, Leroy MD",
06/21/2024,3388.65,"Cubitt, Bradley","Cubitt, Bradley",,"Cubitt, Bradley",0320,,,"Cubitt, Bradley",
06/21/2024,3388.65,"Grantham, Cori","Grantham, Cori",,"Grantham, Cori",0320,,,"Grantham, Cori",
06/21/2024,3388.65,"Hsiao, Chris L","Hsiao, Chris L",,"Hsiao, Chris L",0320,,,"Hsiao, Chris L",
06/21/2024,3388.65,"Kowalski, Christopher","Kowalski, Christopher",,"Kowalski, Christopher",0320,,,"Kowalski, Christopher",
06/21/2024,3388.65,"Patel, Vikas MD","Patel, Vikas MD",,"Patel, Vikas MD",0320,,,"Patel, Vikas MD",
06/21/2024,3388.65,"Rodriguez, Gabriel A","Rodriguez, Gabriel A",,"Rodriguez, Gabriel A",0320,,,"Rodriguez, Gabriel A",
06/21/2024,3500,"Heinrich, John B","Heinrich, John B",,,0762,,,,
06/21/2024,3738,"Courtney, Stephen P","Courtney, Stephen P",,,0636,,,,
06/21/2024,3779.94,"Butler, Leroy MD","Butler, Leroy MD",,,0636,,,,
06/21/2024,3850,"McHugh, Michael","McHugh, Michael",,,0762,,,,
06/21/2024,3876,"Heinrich, John B","Heinrich, John B",,,0278,,,"Heinrich, John B",
06/21/2024,4476,"Patel, Vikas MD","Patel, Vikas MD",,,0278,,,"Patel, Vikas MD",
06/21/2024,4900,"Odom, Christopher K","Odom, Christopher K",,,0762,,,,
06/21/2024,5952,"Butler, Leroy MD","Butler, Leroy MD",,,0278,,,"Butler, Leroy MD",
06/21/2024,6516,"Kane, Justin M","Kane, Justin M",,,0278,,,"Kane, Justin M",
06/21/2024,6800,"Sethuraman, Venkat","Sethuraman, Venkat",,,0278,,,"Sethuraman, Venkat",
06/21/2024,6917,"Patel, Vikas MD","Patel, Vikas MD",,,0272,,,"Patel, Vikas MD",
06/21/2024,6960,"Patel, Vikas MD","Patel, Vikas MD",,,0272,,,"Patel, Vikas MD",
06/21/2024,7476,"Butler, Leroy MD","Butler, Leroy MD",,,0278,,,"Butler, Leroy MD",
06/21/2024,8150.7,"Berry, Robert E","Berry, Robert E",,"Berry, Robert E",0360,,,"Berry, Robert E",
06/21/2024,8150.7,"Berry, Robert E","Berry, Robert E",,"Berry, Robert E",0360,,,"Shaikh, Safa MD",
06/21/2024,8150.7,"Heinrich, John B","Heinrich, John B",,"Heinrich, John B",0360,,,"Ponnuru, Sagarika",
06/21/2024,8150.7,"Thompson, Jon C","Thompson, Jon C",,"Thompson, Jon C",0360,,,"Teames, Richard",
06/21/2024,8500,"Kowalski, Christopher","Kowalski, Christopher",,"Kowalski, Christopher",0360,,,"Kowalski, Christopher",
06/21/2024,8751,"Butler, Leroy MD","Butler, Leroy MD",,,0278,,,"Butler, Leroy MD",
06/21/2024,9003,"Kowalski, Christopher","Kowalski, Christopher",,"Kowalski, Christopher",0360,,,"Kowalski, Christopher",
06/21/2024,9957.57,"Heinrich, John B","Heinrich, John B",,"Heinrich, John B",0360,,,"Heinrich, John B",
06/21/2024,10082.7,"Rodriguez, Gabriel A","Rodriguez, Gabriel A",,"Rodriguez, Gabriel A",0360,,,"Rodriguez, Gabriel A",
06/21/2024,10200,"Sethuraman, Venkat","Sethuraman, Venkat",,,0278,,,"Sethuraman, Venkat",
06/21/2024,10326,"Heinrich, John B","Heinrich, John B",,"Heinrich, John B",0360,,,"Heinrich, John B",
06/21/2024,14808,"Grantham, Cori","Grantham, Cori",,"Grantham, Cori",0360,,,"White, Lindsey",
06/21/2024,14808,"Heinrich, John B","Heinrich, John B",,"Heinrich, John B",0360,,,"Ponnuru, Sagarika",
06/21/2024,14808,"Thompson, Jon C","Thompson, Jon C",,"Thompson, Jon C",0360,,,"Teames, Richard",
06/21/2024,19982,"Berry, Robert E","Berry, Robert E",,"Berry, Robert E",0360,,,"Berry, Robert E",
06/21/2024,19982,"Grantham, Cori","Grantham, Cori",,"Grantham, Cori",0360,,,"Grantham, Cori",
06/21/2024,19982,"Heinrich, John B","Heinrich, John B",,"Heinrich, John B",0360,,,"Heinrich, John B",
06/21/2024,19982,"Thompson, Jon C","Thompson, Jon C",,"Thompson, Jon C",0360,,,"Thompson, Jon C",
06/21/2024,20632.5,"Grantham, Cori","Grantham, Cori",,"Grantham, Cori",0360,,,"Grantham, Cori",
06/21/2024,21279,"McHugh, Michael","McHugh, Michael",,"McHugh, Michael",0360,,,"McHugh, Michael",
06/21/2024,32233.65,"Thompson, Jon C","Thompson, Jon C",,"Thompson, Jon C",0360,,,"Thompson, Jon C",
06/21/2024,39350.1,"Berry, Robert E","Berry, Robert E",,"Berry, Robert E",0360,,,"Berry, Robert E",
06/21/2024,44348,"Kowalski, Christopher","Kowalski, Christopher",,"Kowalski, Christopher",0360,,,"Kowalski, Christopher",
06/21/2024,44349,"Grantham, Cori","Grantham, Cori",,"Grantham, Cori",0360,,,"Grantham, Cori",
06/21/2024,44349,"Heinrich, John B","Heinrich, John B",,"Heinrich, John B",0360,,,"Heinrich, John B",
06/21/2024,44349,"Thompson, Jon C","Thompson, Jon C",,"Thompson, Jon C",0360,,,"Thompson, Jon C",
06/21/2024,47714.31,"Madsen, Terry D","Madsen, Terry D",,"Madsen, Terry D",0360,,,"Madsen, Terry D",
06/21/2024,63127,"Heinrich, John B","Heinrich, John B",,"Heinrich, John B",0360,,,"Heinrich, John B",
06/21/2024,63127,"Odom, Christopher K","Odom, Christopher K",,"Odom, Christopher K",0360,,,"Odom, Christopher K",
06/21/2024,63127,"Thompson, Jon C","Thompson, Jon C",,"Thompson, Jon C",0360,,,"Thompson, Jon C",
06/21/2024,80000,"Kowalski, Christopher","Kowalski, Christopher",,"Kowalski, Christopher",0360,,,"Kowalski, Christopher",
06/21/2024,84096.3,"Grantham, Cori","Grantham, Cori",,"Grantham, Cori",0360,,,"Grantham, Cori",
06/21/2024,84096.3,"Thompson, Jon C","Thompson, Jon C",,"Thompson, Jon C",0360,,,"Thompson, Jon C",
06/21/2024,85493.85,"Grantham, Cori","Grantham, Cori",,"Grantham, Cori",0360,,,"Grantham, Cori",
06/21/2024,89729.25,"Thompson, Jon C","Thompson, Jon C",,"Thompson, Jon C",0360,,,"Thompson, Jon C",
06/21/2024,143418.45,"Kowalski, Christopher","Kowalski, Christopher",,"Kowalski, Christopher",0360,,,"Kowalski, Christopher",
06/21/2024,178510.65,"McHugh, Michael","McHugh, Michael",,"McHugh, Michael",0360,,,"McHugh, Michael",
06/21/2024,446405.2,"Heinrich, John B","Heinrich, John B",,"Heinrich, John B",0360,,,"Heinrich, John B",
06/21/2024,446405.2,"McHugh, Michael","McHugh, Michael",,"McHugh, Michael",0360,,,"McHugh, Michael",
06/22/2024,3850,"Odom, Christopher K","Odom, Christopher K",,,0762,,,,
06/24/2024,-286836.9,"Sethuraman, Venkat","Sethuraman, Venkat",,"Sethuraman, Venkat",0360,,,"Sethuraman, Venkat",
06/24/2024,-143418.45,"Sethuraman, Venkat","Sethuraman, Venkat",,"Sethuraman, Venkat",0360,,,"Sethuraman, Venkat",
06/24/2024,-120000,"Sethuraman, Venkat","Sethuraman, Venkat",,"Sethuraman, Venkat",0360,,,"Sethuraman, Venkat",
06/24/2024,-89729.25,"Thompson, Jon C","Thompson, Jon C",,"Thompson, Jon C",0360,,,"Thompson, Jon C",
06/24/2024,-80000,"Sethuraman, Venkat","Sethuraman, Venkat",,"Sethuraman, Venkat",0360,,,"Sethuraman, Venkat",
06/24/2024,-47967,"Grantham, Cori","Grantham, Cori",,,0278,,,"Grantham, Cori",
06/24/2024,-44348,"Kane, Justin M","Kane, Justin M",,"Kane, Justin M",0360,,,"Kane, Justin M",
06/24/2024,-40000,"Sethuraman, Venkat","Sethuraman, Venkat",,"Sethuraman, Venkat",0360,,,"Sethuraman, Venkat",
06/24/2024,-32233.65,"Kane, Justin M","Kane, Justin M",,"Kane, Justin M",0360,,,"Kane, Justin M",
06/24/2024,-19982,"Kane, Justin M","Kane, Justin M",,"Kane, Justin M",0360,,,"Kane, Justin M",
06/24/2024,-17700,"Snow, Brian J","Snow, Brian J",,,0278,,,"Snow, Brian J",
06/24/2024,-14634,"Grantham, Cori","Grantham, Cori",,,0270,,,"Grantham, Cori",
06/24/2024,-14634,"Grantham, Cori","Grantham, Cori",,,0278,,,"Grantham, Cori",
06/24/2024,-14390,"Grantham, Cori","Grantham, Cori",,,0278,,,"Grantham, Cori",
06/24/2024,-11713,"Hsiao, Chris L","Hsiao, Chris L",,"Hsiao, Chris L",0360,,,"Hsiao, Chris L",
06/24/2024,-10082.7,"Hsiao, Chris L","Hsiao, Chris L",,"Hsiao, Chris L",0360,,,"Hsiao, Chris L",
06/24/2024,-10082.7,"Rodriguez, Gabriel A","Rodriguez, Gabriel A",,"Rodriguez, Gabriel A",0360,,,"Rodriguez, Gabriel A",
06/24/2024,-9003,"Sethuraman, Venkat","Sethuraman, Venkat",,"Sethuraman, Venkat",0360,,,"Sethuraman, Venkat",
06/24/2024,-8130,"Grantham, Cori","Grantham, Cori",,,0278,,,"Grantham, Cori",
06/24/2024,-6800,"Sethuraman, Venkat","Sethuraman, Venkat",,,0278,,,"Sethuraman, Venkat",
06/24/2024,-6555.2,"Grantham, Cori","Grantham, Cori",,,0272,,,"Grantham, Cori",
06/24/2024,-6504,"Grantham, Cori","Grantham, Cori",,,0278,,,"Grantham, Cori",
06/24/2024,-4878,"Grantham, Cori","Grantham, Cori",,,0270,,,"Grantham, Cori",
06/24/2024,-4800,"Sethuraman, Venkat","Sethuraman, Venkat",,,0278,,,"Sethuraman, Venkat",
06/24/2024,-4500,"Sethuraman, Venkat","Sethuraman, Venkat",,"Sethuraman, Venkat",0360,,,"Sethuraman, Venkat",
06/24/2024,-4200,"Sethuraman, Venkat","Sethuraman, Venkat",,,0762,,,,
06/24/2024,-3784,"Odom, Christopher K","Odom, Christopher K",,,0272,,,"Odom, Christopher K",
06/24/2024,-3500,"Sethuraman, Venkat","Sethuraman, Venkat",,,0762,,,,
06/24/2024,-3480,"Kane, Justin M","Kane, Justin M",,,0272,,,"Kane, Justin M",
06/24/2024,-3388.65,"Hsiao, Chris L","Hsiao, Chris L",,"Hsiao, Chris L",0320,,,"Hsiao, Chris L",
06/24/2024,-3388.65,"Kane, Justin M","Kane, Justin M",,"Kane, Justin M",0320,,,"Kane, Justin M",
06/24/2024,-3388.65,"Odom, Christopher K","Odom, Christopher K",,"Odom, Christopher K",0320,,,"Odom, Christopher K",
06/24/2024,-3388.65,"Rodriguez, Gabriel A","Rodriguez, Gabriel A",,"Rodriguez, Gabriel A",0320,,,"Rodriguez, Gabriel A",
06/24/2024,-3388.65,"Sethuraman, Venkat","Sethuraman, Venkat",,"Sethuraman, Venkat",0320,,,"Sethuraman, Venkat",
06/24/2024,-3000,"Sethuraman, Venkat","Sethuraman, Venkat",,,0278,,,"Sethuraman, Venkat",
06/24/2024,-3000,"Sethuraman, Venkat","Sethuraman, Venkat",,,0636,,,"Sethuraman, Venkat",
06/24/2024,-2928,"Donnally, Chester MD","Donnally, Chester MD",,,0272,,,"Donnally, Chester MD",
06/24/2024,-2710,"Grantham, Cori","Grantham, Cori",,,0270,,,"Grantham, Cori",
06/24/2024,-2710,"Grantham, Cori","Grantham, Cori",,,0278,,,"Grantham, Cori",
06/24/2024,-2700,"Sethuraman, Venkat","Sethuraman, Venkat",,,0278,,,"Sethuraman, Venkat",
06/24/2024,-2580,"Heinrich, John B","Heinrich, John B",,,0272,,,"Heinrich, John B",
06/24/2024,-2385,"Grantham, Cori","Grantham, Cori",,,0272,,,"Grantham, Cori",
06/24/2024,-2350,"Grantham, Cori","Grantham, Cori",,,0272,,,"Grantham, Cori",
06/24/2024,-2200,"Hsiao, Chris L","Hsiao, Chris L",,,0272,,,"Hsiao, Chris L",
06/24/2024,-2200,"Rodriguez, Gabriel A","Rodriguez, Gabriel A",,,0272,,,"Rodriguez, Gabriel A",
06/24/2024,-2168,"Grantham, Cori","Grantham, Cori",,,0270,,,"Grantham, Cori",
06/24/2024,-2168,"Grantham, Cori","Grantham, Cori",,,0278,,,"Grantham, Cori",
06/24/2024,-2157,"Heinrich, John B","Heinrich, John B",,,0278,,,"Heinrich, John B",
06/24/2024,-2138.9,"Courtney, Stephen P","Courtney, Stephen P",,,0250,,,,
06/24/2024,-2113,"Heinrich, John B","Heinrich, John B",,,0272,,,"Heinrich, John B",
06/24/2024,-2025,"Sethuraman, Venkat","Sethuraman, Venkat",,,0278,,,"Sethuraman, Venkat",
06/24/2024,-2000,"Kane, Justin M","Kane, Justin M",,,0272,,,"Kane, Justin M",
06/24/2024,-1912,"Grantham, Cori","Grantham, Cori",,,0272,,,"Grantham, Cori",
06/24/2024,-1800,"Sethuraman, Venkat","Sethuraman, Venkat",,,0278,,,"Sethuraman, Venkat",
06/24/2024,-1747,"Grantham, Cori","Grantham, Cori",,,0272,,,"Grantham, Cori",
06/24/2024,-1747,"Heinrich, John B","Heinrich, John B",,,0272,,,"Heinrich, John B",
06/24/2024,-1747,"Snow, Brian J","Snow, Brian J",,,0272,,,"Snow, Brian J",
06/24/2024,-1735,"Grantham, Cori","Grantham, Cori",,,0272,,,"Grantham, Cori",
06/24/2024,-1698,"Kane, Justin M","Kane, Justin M",,,0278,,,"Kane, Justin M",
06/24/2024,-1680,"Heinrich, John B","Heinrich, John B",,,0272,,,"Heinrich, John B",
06/24/2024,-1680,"Odom, Christopher K","Odom, Christopher K",,,0272,,,"Odom, Christopher K",
06/24/2024,-1650,"Rodriguez, Gabriel A","Rodriguez, Gabriel A",,,0272,,,"Rodriguez, Gabriel A",
06/24/2024,-1610,"Kane, Justin M","Kane, Justin M",,,0272,,,"Kane, Justin M",
06/24/2024,-1545,"Sethuraman, Venkat","Sethuraman, Venkat",,"Sethuraman, Venkat",0420,,,"Sethuraman, Venkat",
06/24/2024,-1538,"Sethuraman, Venkat","Sethuraman, Venkat",,,0272,,,"Sethuraman, Venkat",
06/24/2024,-1374,"Sethuraman, Venkat","Sethuraman, Venkat",,,0272,,,"Sethuraman, Venkat",
06/24/2024,-1360,"Kane, Justin M","Kane, Justin M",,,0272,,,"Kane, Justin M",
06/24/2024,-1295,"Sethuraman, Venkat","Sethuraman, Venkat",,,0272,,,"Sethuraman, Venkat",
06/24/2024,-1231.05,"Sethuraman, Venkat","Sethuraman, Venkat",,"Sethuraman, Venkat",0424,,,"Sethuraman, Venkat",
06/24/2024,-1193,"Grantham, Cori","Grantham, Cori",,,0272,,,"Grantham, Cori",
06/24/2024,-1101.45,"Sethuraman, Venkat","Sethuraman, Venkat",,"Sethuraman, Venkat",0360,,,"Sethuraman, Venkat",
